# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
2596	92_stomach	STOMACH	Teribe	Teribe	bʊ̀uó	bʊ̀uó	1400	2200		b ʊ̀/ʊ u ó/o		819		1 7 7 7	AXYZ	PYYU	24	24.P.C 24.Y.V 24.Y.V 24.U.V	2.0 1.5 1.3 0.8	bʊ̀/ʊuó/o	0	b ʊ̀/ʊ u ó/o
2597	92_stomach	STOMACH	Ngabere	Ngäbere	bule	bule	1401	2200		b u l e		819		1 7 5 7	AXBZ	PYLE	20	20.P.C 20.Y.V 20.L.C 20.E.V	2.0 1.5 1.75 0.8	bule	0	b u l e
2598	92_stomach	STOMACH	Buglere	Buglere	bdísuli	bdísuli	1402	2200		b d í/i s u l i		819		1 1 7 3 7 5 7	ACYBYBZ	PTISYLI	6	6.P.C 6.T.C 6.I.V 6.S.C 6.Y.V 6.L.C 6.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	bdí/isuli	0	b d í/i s u l i
2599	92_stomach	STOMACH	Dorasque	Dorasque	korigú	korigú	1403	2198		k o r i g ú/u		819		1 7 5 7 1 7	AXBYBZ	KURIKY	13	13.K.C 13.U.V 13.R.C 13.I.V 13.K.C 13.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	korigú/u	0	k o r i g ú/u
2600	92_stomach	STOMACH	SanBlasKuna	San Blas Kuna	sapana	sapana	1404	2196		s a p a n a		819		3 7 1 7 4 7	AXBYBZ	SAPANA	23	23.S.C 23.A.V 23.P.C 23.A.V 23.N.C 23.A.V	2.0 1.5 1.75 1.3 1.75 0.8	sapana	0	s a p a n a
2601	92_stomach	STOMACH	Cogui	Cogui	'ʒiʒa	'ʒiʒa	1405	2197		'ʒ/ʒ i ʒ a		819		3 7 3 7	AXBZ	SISA	12	12.S.C 12.I.V 12.S.C 12.A.V	2.0 1.5 1.75 0.8	'ʒ/ʒiʒa	0	'ʒ/ʒ i ʒ a
2602	92_stomach	STOMACH	Arhuaco	Arhuaco	'zunkənɨ	'zunkənɨ	1406	2196		'z/z u n k ə n ɨ		819		3 7 4 1 7 4 7	AXMBYBZ	SYNKENI	1	1.S.C 1.Y.V 1.N.c 1.K.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	'z/zunkənɨ	0	'z/z u n k ə n ɨ
2603	92_stomach	STOMACH	Malayo	Malayo	tɨmɨkɨna	tɨmɨkɨna	1407	2196		t ɨ m ɨ k ɨ n a		819		1 7 4 7 1 7 4 7	AXBYBYBZ	TIMIKINA	16	16.T.C 16.I.V 16.M.C 16.I.V 16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	tɨmɨkɨna	0	t ɨ m ɨ k ɨ n a
2604	92_stomach	STOMACH	Chimila	Chimila	ke:ɾu	ke:ɾu	1408	2198		k e: ɾ u		819		1 7 5 7	AXBZ	KERY	11	11.K.C 11.E.V 11.R.C 11.Y.V	2.0 1.5 1.75 0.8	ke:ɾu	0	k e: ɾ u
2605	92_stomach	STOMACH	Chibcha	Chibcha	ie	ie	1409	2202		i e		819		7 7	XZ	IE	10	10.I.V 10.E.V	1.5 0.8	ie	1	i e
2606	92_stomach	STOMACH	CentralTunebo	Central Tunebo	'jiɾa	'jiɾa	1410	2201		'j/j i ɾ a		819		6 7 5 7	AXBZ	JIRA	9	9.J.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	'j/jiɾa	0	'j/j i ɾ a
2607	92_stomach	STOMACH	Bari	Barí	i:si	i:si	1411	2197		i: s i		819		7 3 7	XBZ	ISI	3	3.I.V 3.S.C 3.I.V	1.5 1.75 0.8	i:si	0	i: s i
#
1937	13_stone	STONE	LencaSalvador	Lenca-Salvador	ke	ke	1053	2223		k e		857		1 7	AX	KE	15	15.K.C 15.E.V	2.0 1.5	ke	1	k e -
1938	13_stone	STONE	LencaHonduras	Lenca-Honduras	ke	ke	1053	2223		k e		857		1 7	AX	KE	14	14.K.C 14.E.V	2.0 1.5	ke	0	k e -
1939	13_stone	STONE	Cacaopera	Cacaopera	apa	apa	1054	2224		a p a		857		7 1 7	XBZ	APA	8	8.A.V 8.P.C 8.A.V	1.5 1.75 0.8	apa	0	- a - p a
1940	13_stone	STONE	Mayangna	Mayangna	ki	ki	1053	2223		k i		857		1 7	AX	KI	18	18.K.C 18.I.V	2.0 1.5	ki	0	k i -
1941	13_stone	STONE	Ulwa	Ulwa	ki	ki	1053	2223		k i		857		1 7	AX	KI	25	25.K.C 25.I.V	2.0 1.5	ki	0	k i -
1942	13_stone	STONE	Miskito	Mískito	walpa	walpa	1054	2224		w a l p a		857		6 7 5 1 7	AXMBZ	WALPA	19	19.W.C 19.A.V 19.L.c 19.P.C 19.A.V	2.0 1.5 1.1 1.75 0.8	walpa	0	w a l p a
1943	13_stone	STONE	Pech	Pech	sàʔ	sàʔ	1055	2227		s à/a ʔ		857		3 7 1	AXN	SAH	21	21.S.C 21.A.V 21.H.c	2.0 1.5 0.8	sà/aʔ	0	s à/a ʔ
1944	13_stone	STONE	Rama	Rama	ŋali:ŋ	ŋali:ŋ	1056	2228		ŋ a l i: ŋ		857		4 7 5 7 4	AXBYN	NALIN	22	22.N.C 22.A.V 22.L.C 22.I.V 22.N.c	2.0 1.5 1.75 1.3 0.8	ŋali:ŋ	0	ŋ a l i: ŋ
1945	13_stone	STONE	MalekuJaika	Maléku Jaíka	oktaɾa:	oktaɾa:	1057	2226		o k t a ɾ a:		857		7 1 1 7 5 7	XMBYBZ	UKTARA	17	17.U.V 17.K.c 17.T.C 17.A.V 17.R.C 17.A.V	1.5 1.1 1.75 1.3 1.75 0.8	oktaɾa:	0	- o k t a ɾ a:
1946	13_stone	STONE	Boruca	Boruca	káŋ	káŋ	1053	2223		k á/a ŋ		857		1 7 4	AXN	KAN	4	4.K.C 4.A.V 4.N.c	2.0 1.5 0.8	ká/aŋ	0	k á/a ŋ
1947	13_stone	STONE	Bribri	Bribri	âk	âk	1057	2223		â/a k		857		7 1	XN	AK	5	5.A.V 5.K.c	1.5 0.8	â/ak	0	- â/a k - - - -
1948	13_stone	STONE	Cabecar	Cabécar	hák	hák	1057	2223		h á/a k		857		3 7 1	AXN	HAK	7	7.H.C 7.A.V 7.K.c	2.0 1.5 0.8	há/ak	0	h á/a k - - - -
1949	13_stone	STONE	Teribe	Teribe	àk	àk	1057	2223		à/a k		857		7 1	XN	AK	24	24.A.V 24.K.c	1.5 0.8	à/ak	0	- à/a k - - - -
1950	13_stone	STONE	Ngabere	Ngäbere	hɔ	hɔ	1057	2223		h ɔ		857		3 7	AX	HU	20	20.H.C 20.U.V	2.0 1.5	hɔ	0	- - - h - - ɔ
1951	13_stone	STONE	Buglere	Buglere	ke	ke	1053	2223		k e		857		1 7	AX	KE	6	6.K.C 6.E.V	2.0 1.5	ke	0	k e -
1952	13_stone	STONE	Dorasque	Dorasque	agá	agá	1057	2223		a g á/a		857		7 1 7	XBZ	AKA	13	13.A.V 13.K.C 13.A.V	1.5 1.75 0.8	agá/a	0	- a g - - - á/a
1953	13_stone	STONE	SanBlasKuna	San Blas Kuna	akkwa	akkwa	1057	2225		a k k w a		857		7 1 1 6 7	XMBCZ	AKKWA	23	23.A.V 23.K.c 23.K.C 23.W.C 23.A.V	1.5 1.1 1.75 1.5 0.8	akkwa	0	- a k k - w a
1954	13_stone	STONE	Cogui	Cogui	'hagi	'hagi	1057	2223		'h/h a g i		857		3 7 1 7	AXBZ	HAKI	12	12.H.C 12.A.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'h/hagi	0	'h/h a g - - - i
1955	13_stone	STONE	Arhuaco	Arhuaco	'aʔnɨ	'aʔnɨ	1057	2221		'a/a ʔ n ɨ		857		7 1 4 7	XBCZ	AHNI	1	1.A.V 1.H.C 1.N.C 1.I.V	1.5 1.75 1.5 0.8	'a/aʔnɨ	0	- 'a/a - ʔ - n ɨ
1956	13_stone	STONE	Malayo	Malayo	ɨgina	ɨgina	1057	2223		ɨ g i n a		857		7 1 7 4 7	XBYBZ	IKINA	16	16.I.V 16.K.C 16.I.V 16.N.C 16.A.V	1.5 1.75 1.3 1.75 0.8	ɨgina	0	- ɨ g - i n a
1957	13_stone	STONE	Chimila	Chimila	kɾe:kakwi	kɾe:kakwi	1058	2225		k ɾ e: k a k w i		857		1 5 7 1 7 1 6 7	ACXBYBCZ	KREKAKWI	11	11.K.C 11.R.C 11.E.V 11.K.C 11.A.V 11.K.C 11.W.C 11.I.V	2.0 1.5 1.5 1.75 1.3 1.75 1.5 0.8	kɾe:kakwi	0	k ɾ e: k a k w i
1958	13_stone	STONE	Chibcha	Chibcha	hɨka	hɨka	1057	2223		h ɨ k a		857		3 7 1 7	AXBZ	HIKA	10	10.H.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	hɨka	0	h ɨ k - - - a
1959	13_stone	STONE	CentralTunebo	Central Tunebo	a'ka	a'ka	1057	2223		a 'k/k a		857		7 1 7	XBZ	AKA	9	9.A.V 9.K.C 9.A.V	1.5 1.75 0.8	a'k/ka	0	- a 'k/k - - - a
1960	13_stone	STONE	Bari	Barí	ã:	ã:	1057	2222		ã:		857		7	X	A	3	3.A.V	1.5	ã:	0	- - - - - - ã:
#
2273	90_sun	SUN	LencaSalvador	Lenca-Salvador	jaʃa	jaʃa	1239	2248		j a ʃ a		1343		6 7 3 7	AXBZ	JASA	15	15.J.C 15.A.V 15.S.C 15.A.V	2.0 1.5 1.75 0.8	jaʃa	0	j a ʃ a
2274	90_sun	SUN	LencaHonduras	Lenca-Honduras	kasi	kasi	1240	2248		k a s i		1343		1 7 3 7	AXBZ	KASI	14	14.K.C 14.A.V 14.S.C 14.I.V	2.0 1.5 1.75 0.8	kasi	1	k a s - i
2275	90_sun	SUN	Cacaopera	Cacaopera	lan	lan	1241	2249		l a n		1343		5 7 4	AXN	LAN	8	8.L.C 8.A.V 8.N.c	2.0 1.5 0.8	lan	0	l a n
2276	90_sun	SUN	Mayangna	Mayangna	ma	ma	1242	2253		m a		1343		4 7	AX	MA	18	18.M.C 18.A.V	2.0 1.5	ma	0	m a
2277	90_sun	SUN	Ulwa	Ulwa	ma	ma	1242	2253		m a		1343		4 7	AX	MA	25	25.M.C 25.A.V	2.0 1.5	ma	0	m a
2278	90_sun	SUN	Miskito	Mískito	ju	ju	1243	2248		j u		1343		6 7	AX	JY	19	19.J.C 19.Y.V	2.0 1.5	ju	0	j u
2279	90_sun	SUN	Pech	Pech	ã̀:	ã̀:	1240	2254		ã̀:/ã:		1343		7	X	A	21	21.A.V	1.5	ã̀:/ã:	0	- ã̀:/ã: - - -
2280	90_sun	SUN	Rama	Rama	alka	alka	1244	2255		a l k a		1343		7 5 1 7	XMBZ	ALKA	22	22.A.V 22.L.c 22.K.C 22.A.V	1.5 1.1 1.75 0.8	alka	0	a l k a
2281	90_sun	SUN	MalekuJaika	Maléku Jaíka	to:xi	to:xi	1245	2246		t o: x i		1343		1 7 3 7	AXBZ	TUGI	17	17.T.C 17.U.V 17.G.C 17.I.V	2.0 1.5 1.75 0.8	to:xi	0	t - o: x i
2282	90_sun	SUN	Boruca	Boruca	kàk	kàk	1240	2248		k à/a k		1343		1 7 1	AXN	KAK	4	4.K.C 4.A.V 4.K.c	2.0 1.5 0.8	kà/ak	0	k à/a k - -
2283	90_sun	SUN	Bribri	Bribri	díuʊ̀	díuʊ̀	1246	2246		d í/i u ʊ̀/ʊ		1343		1 7 7 7	AXYZ	TIYY	5	5.T.C 5.I.V 5.Y.V 5.Y.V	2.0 1.5 1.3 0.8	dí/iuʊ̀/ʊ	0	d í/i - - u ʊ̀/ʊ -
2284	90_sun	SUN	Cabecar	Cabécar	kã́uʊ́	kã́uʊ́	1240	2248		k ã́/ã u ʊ́/ʊ		1343		1 7 7 7	AXYZ	KAYY	7	7.K.C 7.A.V 7.Y.V 7.Y.V	2.0 1.5 1.3 0.8	kã́/ãuʊ́/ʊ	0	k ã́/ã - u ʊ́/ʊ
2285	90_sun	SUN	Teribe	Teribe	dɺò	dɺò	1247	2256		d ɺ ò/o		1343		1 5 7	ACX	TRU	24	24.T.C 24.R.C 24.U.V	2.0 1.5 1.5	dɺò/o	0	d ɺ ò/o
2286	90_sun	SUN	Ngabere	Ngäbere	ɲɔnɔ	ɲɔnɔ	1248	2247		ɲ ɔ n ɔ		1343		4 7 4 7	AXBZ	NUNU	20	20.N.C 20.U.V 20.N.C 20.U.V	2.0 1.5 1.75 0.8	ɲɔnɔ	0	ɲ ɔ n ɔ
2287	90_sun	SUN	Buglere	Buglere	tʃwi	tʃwi	1245	2246		tʃ w i		1343		1 6 7	ACX	TWI	6	6.T.C 6.W.C 6.I.V	2.0 1.5 1.5	tʃwi	0	tʃ - - w i
2288	90_sun	SUN	Dorasque	Dorasque	kerél	kerél	1249	2252		k e r é/e l		1343		1 7 5 7 5	AXBYN	KEREL	13	13.K.C 13.E.V 13.R.C 13.E.V 13.L.c	2.0 1.5 1.75 1.3 0.8	keré/el	0	k e r é/e l
2289	90_sun	SUN	SanBlasKuna	San Blas Kuna	tata	tata	1250	2246		t a t a		1343		1 7 1 7	AXBZ	TATA	23	23.T.C 23.A.V 23.T.C 23.A.V	2.0 1.5 1.75 0.8	tata	0	t a - t a
2290	90_sun	SUN	Cogui	Cogui	'niui	'niui	1245	2247		'n/n i u i		1343		4 7 7 7	AXYZ	NIYI	12	12.N.C 12.I.V 12.Y.V 12.I.V	2.0 1.5 1.3 0.8	'n/niui	0	'n/n - i u i
2291	90_sun	SUN	Arhuaco	Arhuaco	dʒwi	dʒwi	1245	2246		dʒ w i		1343		1 6 7	ACX	TWI	1	1.T.C 1.W.C 1.I.V	2.0 1.5 1.5	dʒwi	0	dʒ - - w i
2292	90_sun	SUN	Malayo	Malayo	'dʒui	'dʒui	1245	2246		'd/d ʒ u i		1343		1 3 7 7	ACXZ	TSYI	16	16.T.C 16.S.C 16.Y.V 16.I.V	2.0 1.5 1.5 0.8	'd/dʒui	0	'd/d ʒ u - i
2293	90_sun	SUN	Chimila	Chimila	'diŋŋaʔ	'diŋŋaʔ	1246	2251		'd/d i ŋ ŋ a ʔ		1343		1 7 4 4 7 1	AXMBYN	TINNAH	11	11.T.C 11.I.V 11.N.c 11.N.C 11.A.V 11.H.c	2.0 1.5 1.1 1.75 1.3 0.8	'd/diŋŋaʔ	0	'd/d i ŋ ŋ - a ʔ
2294	90_sun	SUN	Chibcha	Chibcha	sua	sua	1245	2246		s u a		1343		3 7 7	AXZ	SYA	10	10.S.C 10.Y.V 10.A.V	2.0 1.5 0.8	sua	0	s - u - a
2295	90_sun	SUN	CentralTunebo	Central Tunebo	'raʔsa	'raʔsa	1250	2250		'r/r a ʔ s a		1343		5 7 1 3 7	AXBCZ	RAHSA	9	9.R.C 9.A.V 9.H.C 9.S.C 9.A.V	2.0 1.5 1.75 1.5 0.8	'r/raʔsa	0	'r/r a ʔ s a
2296	90_sun	SUN	Bari	Barí	nia:	nia:	1246	2247		n i a:		1343		4 7 7	AXZ	NIA	3	3.N.C 3.I.V 3.A.V	2.0 1.5 0.8	nia:	0	n i - - - a: -
#
529	81_tail	TAIL	LencaSalvador	Lenca-Salvador	ts'oh	ts'oh	288	2271		t s 'o/o h		1220		1 3 7 3	ACXN	TSUH	15	15.T.C 15.S.C 15.U.V 15.H.c	2.0 1.5 1.5 0.8	ts'o/oh	0	t s 'o/o h
530	81_tail	TAIL	LencaHonduras	Lenca-Honduras	wan	wan	289	2277		w a n		1220		6 7 4	AXN	WAN	14	14.W.C 14.A.V 14.N.c	2.0 1.5 0.8	wan	0	w a - n -
531	81_tail	TAIL	Cacaopera	Cacaopera	kuna	kuna	290	2273		k u n a		1220		1 7 4 7	AXBZ	KYNA	8	8.K.C 8.Y.V 8.N.C 8.A.V	2.0 1.5 1.75 0.8	kuna	0	k u n a
532	81_tail	TAIL	Mayangna	Mayangna	mamah	mamah	291	2278		m a m a h		1220		4 7 4 7 3	AXBYN	MAMAH	18	18.M.C 18.A.V 18.M.C 18.A.V 18.H.c	2.0 1.5 1.75 1.3 0.8	mamah	0	m a m a h
533	81_tail	TAIL	Ulwa	Ulwa	umah	umah	292	2278		u m a h		1220		7 4 7 3	XBYN	YMAH	25	25.Y.V 25.M.C 25.A.V 25.H.c	1.5 1.75 1.3 0.8	umah	0	u m a h
534	81_tail	TAIL	Miskito	Mískito	wajka	wajka	289	2279		w a j k a		1220		6 7 6 1 7	AXMBZ	WAJKA	19	19.W.C 19.A.V 19.J.c 19.K.C 19.A.V	2.0 1.5 1.1 1.75 0.8	wajka	0	w a j k a
535	81_tail	TAIL	Pech	Pech	pàɾ	pàɾ	293	2274		p à/a ɾ		1220		1 7 5	AXN	PAR	21	21.P.C 21.A.V 21.R.c	2.0 1.5 0.8	pà/aɾ	0	- - p à/a ɾ - -
536	81_tail	TAIL	Rama	Rama	tuk	tuk	294	2272		t u k		1220		1 7 1	AXN	TYK	22	22.T.C 22.Y.V 22.K.c	2.0 1.5 0.8	tuk	0	t - u - - - k -
537	81_tail	TAIL	MalekuJaika	Maléku Jaíka	tuki:	tuki:	294	2272		t u k i:		1220		1 7 1 7	AXBZ	TYKI	17	17.T.C 17.Y.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	tuki:	0	t - u - - - k i:
538	81_tail	TAIL	Boruca	Boruca	kuàntsá	kuàntsá	295	2273		k u à/a n t s á/a		1220		1 7 7 4 1 3 7	AXYMBCZ	KYANTSA	4	4.K.C 4.Y.V 4.A.V 4.N.c 4.T.C 4.S.C 4.A.V	2.0 1.5 1.3 1.1 1.75 1.5 0.8	kuà/antsá/a	0	k u à/a n t s á/a
539	81_tail	TAIL	Bribri	Bribri	baɺḗk	baɺḗk	293	2274		b a ɺ ẽ́/ẽ k		1220		1 7 5 7 1	AXBYN	PAREK	5	5.P.C 5.A.V 5.R.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	- - b a ɺ ẽ́/ẽ k
540	81_tail	TAIL	Cabecar	Cabécar	baɺḗk	baɺḗk	293	2274		b a ɺ ẽ́/ẽ k		1220		1 7 5 7 1	AXBYN	PAREK	7	7.P.C 7.A.V 7.R.C 7.E.V 7.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	- - b a ɺ ẽ́/ẽ k
541	81_tail	TAIL	Teribe	Teribe	ɸɺàk	ɸɺàk	293	2274		ɸ ɺ à/a k		1220		3 5 7 1	ACXN	BRAK	24	24.B.C 24.R.C 24.A.V 24.K.c	2.0 1.5 1.5 0.8	ɸɺà/ak	0	- - ɸ - ɺ à/a k
542	81_tail	TAIL	Ngabere	Ngäbere	kɯbaɾa	kɯbaɾa	293	2274		k ɯ b a ɾ a		1220		1 7 1 7 5 7	AXBYBZ	KIPARA	20	20.K.C 20.I.V 20.P.C 20.A.V 20.R.C 20.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɯbaɾa	0	k ɯ b a ɾ a -
543	81_tail	TAIL	Buglere	Buglere	skugda	skugda	296	2275		s k u g d a		1220		3 1 7 1 1 7	ACYMBZ	SKYKTA	6	6.S.C 6.K.C 6.Y.V 6.K.c 6.T.C 6.A.V	2.0 1.5 1.3 1.1 1.75 0.8	skugda	0	s k u g d a
544	81_tail	TAIL	Dorasque	Dorasque	dug	dug	294	2272		d u g		1220		1 7 1	AXN	TYK	13	13.T.C 13.Y.V 13.K.c	2.0 1.5 0.8	dug	0	d - u - - - g -
545	81_tail	TAIL	SanBlasKuna	San Blas Kuna	punnu	punnu	297	2280		p u n n u		1220		1 7 4 4 7	AXMBZ	PYNNY	23	23.P.C 23.Y.V 23.N.c 23.N.C 23.Y.V	2.0 1.5 1.1 1.75 0.8	punnu	0	p u n n u
546	81_tail	TAIL	Cogui	Cogui	'nugi	'nugi	294	2272		'n/n u g i		1220		4 7 1 7	AXBZ	NYKI	12	12.N.C 12.Y.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'n/nugi	0	'n/n - u - - - g i
547	81_tail	TAIL	Arhuaco	Arhuaco	'dʒoʔo	'dʒoʔo	294	2271		'd/d ʒ o ʔ o		1220		1 3 7 1 7	ACXBZ	TSUHU	1	1.T.C 1.S.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.5 1.75 0.8	'd/dʒoʔo	0	'd/d ʒ o ʔ - - - o
548	81_tail	TAIL	Malayo	Malayo	duʃkɨna	duʃkɨna	294	2273		d u ʃ k ɨ n a		1220		1 7 3 1 7 4 7	AXMBYBZ	TYSKINA	16	16.T.C 16.Y.V 16.S.c 16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	duʃkɨna	0	d - u ʃ k ɨ n a
549	81_tail	TAIL	Chimila	Chimila	bukɾa	bukɾa	297	2274		b u k ɾ a		1220		1 7 1 5 7	AXBCZ	PYKRA	11	11.P.C 11.Y.V 11.K.C 11.R.C 11.A.V	2.0 1.5 1.75 1.5 0.8	bukɾa	0	b u k ɾ a
550	81_tail	TAIL	Chibcha	Chibcha	suhuka	suhuka	294	2271		s u h u k a		1220		3 7 3 7 1 7	AXBYBZ	SYHYKA	10	10.S.C 10.Y.V 10.H.C 10.Y.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	suhuka	0	- s u h - u k a
551	81_tail	TAIL	CentralTunebo	Central Tunebo	ɾusta'ɾa	ɾusta'ɾa	294	2276		ɾ u s t a 'ɾ/ɾ a		1220		5 7 3 1 7 5 7	AXMBYBZ	RYSTARA	9	9.R.C 9.Y.V 9.S.c 9.T.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ɾusta'ɾ/ɾa	0	- ɾ u s t a 'ɾ/ɾ a
552	81_tail	TAIL	Bari	Barí	anikku	anikku	298	2272		a n i k k u		1220		7 4 7 1 1 7	XBYMBZ	ANIKKY	3	3.A.V 3.N.C 3.I.V 3.K.c 3.K.C 3.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	anikku	0	a n i k k u
#
1030	12_talk	TALK	LencaSalvador	Lenca-Salvador	ʃakini	ʃakini	531	2305		ʃ a k i n i		2708		3 7 1 7 4 7	AXBYBZ	SAKINI	15	15.S.C 15.A.V 15.K.C 15.I.V 15.N.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃakini	0	ʃ a k i n i
1031	12_talk	TALK	LencaHonduras	Lenca-Honduras	mol	mol	532	2304		m o l		2708		4 7 5	AXN	MUL	14	14.M.C 14.U.V 14.L.c	2.0 1.5 0.8	mol	0	m o l
1032	12_talk	TALK	Cacaopera	Cacaopera	piswa	piswa	533	2300		p i s w a		2708		1 7 3 6 7	AXBCZ	PISWA	8	8.P.C 8.I.V 8.S.C 8.W.C 8.A.V	2.0 1.5 1.75 1.5 0.8	piswa	0	p i s w a
1033	12_talk	TALK	Mayangna	Mayangna	jul	jul	534	2304		j u l		2708		6 7 5	AXN	JYL	18	18.J.C 18.Y.V 18.L.c	2.0 1.5 0.8	jul	0	j u l - - -
1034	12_talk	TALK	Ulwa	Ulwa	julbau	julbau	534	2304		j u l b a u		2708		6 7 5 1 7 7	AXMBYZ	JYLPAY	25	25.J.C 25.Y.V 25.L.c 25.P.C 25.A.V 25.Y.V	2.0 1.5 1.1 1.75 1.3 0.8	julbau	0	j u l b a u
1035	12_talk	TALK	Miskito	Mískito	ajs	ajs	535	2307		a j s		2708		7 6 3	XLN	AJS	19	19.A.V 19.J.c 19.S.c	1.5 1.1 0.8	ajs	0	a j s
1036	12_talk	TALK	Pech	Pech	kapáʃ	kapáʃ	536	2302		k a p á/a ʃ		2708		1 7 1 7 3	AXBYN	KAPAS	21	21.K.C 21.A.V 21.P.C 21.A.V 21.S.c	2.0 1.5 1.75 1.3 0.8	kapá/aʃ	0	k a p á/a ʃ
1037	12_talk	TALK	Rama	Rama	baltiŋ	baltiŋ	537	2308		b a l t i ŋ		2708		1 7 5 1 7 4	AXMBYN	PALTIN	22	22.P.C 22.A.V 22.L.c 22.T.C 22.I.V 22.N.c	2.0 1.5 1.1 1.75 1.3 0.8	baltiŋ	0	b a l t i ŋ
1038	12_talk	TALK	MalekuJaika	Maléku Jaíka	ɬai:ki	ɬai:ki	538	2306		ɬ a i: k i		2708		5 7 7 1 7	AXYBZ	LAIKI	17	17.L.C 17.A.V 17.I.V 17.K.C 17.I.V	2.0 1.5 1.3 1.75 0.8	ɬai:ki	0	ɬ a - - i: k i
1039	12_talk	TALK	Boruca	Boruca	tèk	tèk	538	2298		t è/e k		2708		1 7 1	AXN	TEK	4	4.T.C 4.E.V 4.K.c	2.0 1.5 0.8	tè/ek	0	t è/e - - - k -
1040	12_talk	TALK	Bribri	Bribri	ut	ut	539	2298		u t		2708		7 1	XN	YT	5	5.Y.V 5.T.c	1.5 0.8	ut	0	- u - - - - t -
1041	12_talk	TALK	Cabecar	Cabécar	utɪ	utɪ	539	2298		u t ɪ		2708		7 1 7	XBZ	YTI	7	7.Y.V 7.T.C 7.I.V	1.5 1.75 0.8	utɪ	0	- u - - - - t ɪ
1042	12_talk	TALK	Teribe	Teribe	thẽɺẽ́	thẽɺẽ́	540	2303		t h ẽ ɺ ẽ́/ẽ		2708		1 3 7 5 7	ACXBZ	THERE	24	24.T.C 24.H.C 24.E.V 24.R.C 24.E.V	2.0 1.5 1.5 1.75 0.8	thẽɺẽ́/ẽ	0	t h ẽ ɺ ẽ́/ẽ
1043	12_talk	TALK	Ngabere	Ngäbere	blit	blit	541	2298		b l i t		2708		1 5 7 1	ACXN	PLIT	20	20.P.C 20.L.C 20.I.V 20.T.c	2.0 1.5 1.5 0.8	blit	0	b l i t
1044	12_talk	TALK	Buglere	Buglere	geɾule	geɾule	542	2299		g e ɾ u l e		2708		1 7 5 7 5 7	AXBYBZ	KERYLE	6	6.K.C 6.E.V 6.R.C 6.Y.V 6.L.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	geɾule	0	g e ɾ u l e
1045	12_talk	TALK	Dorasque	Dorasque	set	set	538	2298		s e t		2708		3 7 1	AXN	SET	13	13.S.C 13.E.V 13.T.c	2.0 1.5 0.8	set	0	- - s - e t -
1046	12_talk	TALK	SanBlasKuna	San Blas Kuna	sunmakke	sunmakke	539	2309		s u n m a k k e		2708		3 7 4 4 7 1 1 7	AXMBYMBZ	SYNMAKKE	23	23.S.C 23.Y.V 23.N.c 23.M.C 23.A.V 23.K.c 23.K.C 23.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	sunmakke	0	s u n m a k k e
1047	12_talk	TALK	Cogui	Cogui	'neʃ	'neʃ	543	2297		'n/n e ʃ		2708		4 7 3	AXN	NES	12	12.N.C 12.E.V 12.S.c	2.0 1.5 0.8	'n/neʃ	0	'n/n e ʃ
1048	12_talk	TALK	Arhuaco	Arhuaco	asei	asei	538	2296		a s e i		2708		7 3 7 7	XBYZ	ASEI	1	1.A.V 1.S.C 1.E.V 1.I.V	1.5 1.75 1.3 0.8	asei	0	- a s - e - i
1049	12_talk	TALK	Malayo	Malayo	ashé	ashé	538	2296		a s h é/e		2708		7 3 3 7	XMBZ	ASHE	16	16.A.V 16.S.c 16.H.C 16.E.V	1.5 1.1 1.75 0.8	ashé/e	0	- a s h é/e - -
