# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
1052	12_talk	TALK	CentralTunebo	Central Tunebo	te'w̃inɾo	te'w̃inɾo	t e 'w̃/w̃ i n ɾ o	cent2150	2708	6.89	-72.09		0	0	?	1 7 6 7 4 5 7	AXBYBCZ	TEWINRU	9	9.T.C 9.E.V 9.W.C 9.I.V 9.N.C 9.R.C 9.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	te'w̃/w̃inɾo	0	1466
1053	12_talk	TALK	Bari	Barí	ana	ana	a n a	bari1297	2708	9.08	-72.94		0	0	?	7 4 7	XBZ	ANA	3	3.A.V 3.N.C 3.A.V	1.5 1.75 0.8	ana	0	1461
#
864	98_this	THIS	LencaSalvador	Lenca-Salvador	inaga	inaga	i n a g a	lenc1242	1214	13.56	-87.50		0	0	?	7 4 7 1 7	XBYBZ	INAKA	15	15.I.V 15.N.C 15.A.V 15.K.C 15.A.V	1.5 1.75 1.3 1.75 0.8	inaga	0	1488
865	98_this	THIS	LencaHonduras	Lenca-Honduras	na	na	n a	lenc1243	1214	13.67	-88.11		0	0	?	4 7	AX	NA	14	14.N.C 14.A.V	2.0 1.5	na	0	1491
866	98_this	THIS	Cacaopera	Cacaopera	irahi	irahi	i r a h i	caca1247	1214	13.74	-88.11		0	0	?	7 5 7 3 7	XBYBZ	IRAHI	8	8.I.V 8.R.C 8.A.V 8.H.C 8.I.V	1.5 1.75 1.3 1.75 0.8	irahi	0	1488
867	98_this	THIS	Mayangna	Mayangna	a:dika	a:dika	a: d i k a	maya1285	1214	14.13	-84.34		0	0	?	7 1 7 1 7	XBYBZ	ATIKA	18	18.A.V 18.T.C 18.I.V 18.K.C 18.A.V	1.5 1.75 1.3 1.75 0.8	a:dika	0	1493
868	98_this	THIS	Ulwa	Ulwa	a:ka	a:ka	a: k a	ulwa1239	1214	12.93	-83.58		0	0	?	7 1 7	XBZ	AKA	25	25.A.V 25.K.C 25.A.V	1.5 1.75 0.8	a:ka	0	1493
869	98_this	THIS	Miskito	Mískito	nãhã	nãhã	n ã h ã	misk1239	1214	15.16	-84.29		0	0	?	4 7 3 7	AXBZ	NAHA	19	19.N.C 19.A.V 19.H.C 19.A.V	2.0 1.5 1.75 0.8	nãhã	0	1491
870	98_this	THIS	Pech	Pech	ĩ́	ĩ́	ĩ́/ĩ	pech1241	1214	15.80	-85.56		0	0	?	7	X	I	21	21.I.V	1.5	ĩ́/ĩ	0	1494
871	98_this	THIS	Rama	Rama	niŋ	niŋ	n i ŋ	rama1270	1214	11.50	-83.86		0	0	?	4 7 4	AXN	NIN	22	22.N.C 22.I.V 22.N.c	2.0 1.5 0.8	niŋ	0	1491
872	98_this	THIS	MalekuJaika	Maléku Jaíka	ni:	ni:	n i:	male1297	1214	10.75	-84.73		0	0	?	4 7	AX	NI	17	17.N.C 17.I.V	2.0 1.5	ni:	1	1491
873	98_this	THIS	Boruca	Boruca	uéʔ	uéʔ	u é/e ʔ	boru1252	1214	8.88	-83.21		0	0	?	7 7 1	XYN	YEH	4	4.Y.V 4.E.V 4.H.c	1.5 1.3 0.8	ué/eʔ	0	1484
874	98_this	THIS	Bribri	Bribri	ɪ̌ʔ	ɪ̌ʔ	ɪ̌/ɪ ʔ	brib1243	1214	9.40	-83.05		0	0	?	7 1	XN	IH	5	5.I.V 5.H.c	1.5 0.8	ɪ̌/ɪʔ	0	1485
875	98_this	THIS	Cabecar	Cabécar	hí	hí	h í/i	cabe1245	1214	9.67	-83.41		0	0	?	3 7	AX	HI	7	7.H.C 7.I.V	2.0 1.5	hí/i	0	1487
876	98_this	THIS	Teribe	Teribe	hũ	hũ	h ũ	teri1250	1214	9.06	-82.96		0	0	?	3 7	AX	HY	24	24.H.C 24.Y.V	2.0 1.5	hũ	0	1487
877	98_this	THIS	Ngabere	Ngäbere	ne	ne	n e	ngab1239	1214	8.83	-82.39		0	0	?	4 7	AX	NE	20	20.N.C 20.E.V	2.0 1.5	ne	0	1491
878	98_this	THIS	Buglere	Buglere	ai	ai	a i	bugl1243	1214	8.58	-81.26		0	0	?	7 7	XZ	AI	6	6.A.V 6.I.V	1.5 0.8	ai	0	1486
879	98_this	THIS	SanBlasKuna	San Blas Kuna	we	we	w e	sanb1242	1214	9.16	-78.31		0	0	?	6 7	AX	WE	23	23.W.C 23.E.V	2.0 1.5	we	0	1495
880	98_this	THIS	Cogui	Cogui	'hale	'hale	'h/h a l e	cogu1240	1214	10.95	-73.80		0	0	?	3 7 5 7	AXBZ	HALE	12	12.H.C 12.A.V 12.L.C 12.E.V	2.0 1.5 1.75 0.8	'h/hale	0	1492
881	98_this	THIS	Arhuaco	Arhuaco	'ema	'ema	'e/e m a	arhu1242	1214	10.70	-73.64		0	0	?	7 4 7	XBZ	EMA	1	1.E.V 1.M.C 1.A.V	1.5 1.75 0.8	'e/ema	0	1482
882	98_this	THIS	Malayo	Malayo	ima	ima	i m a	mala1522	1214	10.93	-73.42		0	0	?	7 4 7	XBZ	IMA	16	16.I.V 16.M.C 16.A.V	1.5 1.75 0.8	ima	0	1482
883	98_this	THIS	Chimila	Chimila	naʔna	naʔna	n a ʔ n a	chim1309	1214	10.19	-74.26		0	0	?	4 7 1 4 7	AXBCZ	NAHNA	11	11.N.C 11.A.V 11.H.C 11.N.C 11.A.V	2.0 1.5 1.75 1.5 0.8	naʔna	0	1491
884	98_this	THIS	Chibcha	Chibcha	sisɨ	sisɨ	s i s ɨ	chib1270	1214	6.25	-74.17		0	0	?	3 7 3 7	AXBZ	SISI	10	10.S.C 10.I.V 10.S.C 10.I.V	2.0 1.5 1.75 0.8	sisɨ	0	1490
885	98_this	THIS	CentralTunebo	Central Tunebo	'uʃa	'uʃa	'u/u ʃ a	cent2150	1214	6.89	-72.09		0	0	?	7 3 7	XBZ	YSA	9	9.Y.V 9.S.C 9.A.V	1.5 1.75 0.8	'u/uʃa	0	1489
886	98_this	THIS	Bari	Barí	inabãi	inabãi	i n a b ã i	bari1297	1214	9.08	-72.94		0	0	?	7 4 7 1 7 7	XBYBYZ	INAPAI	3	3.I.V 3.N.C 3.A.V 3.P.C 3.A.V 3.I.V	1.5 1.75 1.3 1.75 1.3 0.8	inabãi	0	1483
#
2393	23_thou	THOU	LencaSalvador	Lenca-Salvador	manani	manani	m a n a n i	lenc1242	1215	13.56	-87.50		0	0	?	4 7 4 7 4 7	AXBYBZ	MANANI	15	15.M.C 15.A.V 15.N.C 15.A.V 15.N.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	manani	0	1499
2394	23_thou	THOU	LencaHonduras	Lenca-Honduras	amnan	amnan	a m n a n	lenc1243	1215	13.67	-88.11		0	0	?	7 4 4 7 4	XMBYN	AMNAN	14	14.A.V 14.M.c 14.N.C 14.A.V 14.N.c	1.5 1.1 1.75 1.3 0.8	amnan	0	1499
2395	23_thou	THOU	Cacaopera	Cacaopera	mani	mani	m a n i	caca1247	1215	13.74	-88.11		0	0	?	4 7 4 7	AXBZ	MANI	8	8.M.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.75 0.8	mani	0	1496
2396	23_thou	THOU	Mayangna	Mayangna	man	man	m a n	maya1285	1215	14.13	-84.34		0	0	?	4 7 4	AXN	MAN	18	18.M.C 18.A.V 18.N.c	2.0 1.5 0.8	man	0	1496
2397	23_thou	THOU	Ulwa	Ulwa	man	man	m a n	ulwa1239	1215	12.93	-83.58		0	0	?	4 7 4	AXN	MAN	25	25.M.C 25.A.V 25.N.c	2.0 1.5 0.8	man	0	1496
2398	23_thou	THOU	Miskito	Mískito	man	man	m a n	misk1239	1215	15.16	-84.29		0	0	?	4 7 4	AXN	MAN	19	19.M.C 19.A.V 19.N.c	2.0 1.5 0.8	man	0	1496
2399	23_thou	THOU	Pech	Pech	pa	pa	p a	pech1241	1215	15.80	-85.56		0	0	?	1 7	AX	PA	21	21.P.C 21.A.V	2.0 1.5	pa	0	1497
2400	23_thou	THOU	Rama	Rama	ma:	ma:	m a:	rama1270	1215	11.50	-83.86		0	0	?	4 7	AX	MA	22	22.M.C 22.A.V	2.0 1.5	ma:	0	1496
2401	23_thou	THOU	MalekuJaika	Maléku Jaíka	po:	po:	p o:	male1297	1215	10.75	-84.73		0	0	?	1 7	AX	PU	17	17.P.C 17.U.V	2.0 1.5	po:	0	1497
2402	23_thou	THOU	Boruca	Boruca	bá	bá	b á/a	boru1252	1215	8.88	-83.21		0	0	?	1 7	AX	PA	4	4.P.C 4.A.V	2.0 1.5	bá/a	0	1497
2403	23_thou	THOU	Bribri	Bribri	běʔ	běʔ	b ě/e ʔ	brib1243	1215	9.40	-83.05		0	0	?	1 7 1	AXN	PEH	5	5.P.C 5.E.V 5.H.c	2.0 1.5 0.8	bě/eʔ	0	1497
2404	23_thou	THOU	Cabecar	Cabécar	bá	bá	b á/a	cabe1245	1215	9.67	-83.41		0	0	?	1 7	AX	PA	7	7.P.C 7.A.V	2.0 1.5	bá/a	0	1497
2405	23_thou	THOU	Teribe	Teribe	ɸà	ɸà	ɸ à/a	teri1250	1215	9.06	-82.96		0	0	?	3 7	AX	BA	24	24.B.C 24.A.V	2.0 1.5	ɸà/a	0	1497
2406	23_thou	THOU	Ngabere	Ngäbere	mɔ	mɔ	m ɔ	ngab1239	1215	8.83	-82.39		0	0	?	4 7	AX	MU	20	20.M.C 20.U.V	2.0 1.5	mɔ	0	1496
2407	23_thou	THOU	Buglere	Buglere	ba	ba	b a	bugl1243	1215	8.58	-81.26		0	0	?	1 7	AX	PA	6	6.P.C 6.A.V	2.0 1.5	ba	0	1497
2408	23_thou	THOU	Dorasque	Dorasque	bá	bá	b á/a	dora1242	1215	8.57	-82.38		0	0	?	1 7	AX	PA	13	13.P.C 13.A.V	2.0 1.5	bá/a	0	1497
2409	23_thou	THOU	SanBlasKuna	San Blas Kuna	pe	pe	p e	sanb1242	1215	9.16	-78.31		0	0	?	1 7	AX	PE	23	23.P.C 23.E.V	2.0 1.5	pe	0	1497
2410	23_thou	THOU	Cogui	Cogui	ma	ma	m a	cogu1240	1215	10.95	-73.80		0	0	?	4 7	AX	MA	12	12.M.C 12.A.V	2.0 1.5	ma	0	1496
2411	23_thou	THOU	Arhuaco	Arhuaco	ma	ma	m a	arhu1242	1215	10.70	-73.64		0	0	?	4 7	AX	MA	1	1.M.C 1.A.V	2.0 1.5	ma	0	1496
2412	23_thou	THOU	Malayo	Malayo	ma	ma	m a	mala1522	1215	10.93	-73.42		0	0	?	4 7	AX	MA	16	16.M.C 16.A.V	2.0 1.5	ma	0	1496
2413	23_thou	THOU	Chimila	Chimila	'amma	'amma	'a/a m m a	chim1309	1215	10.19	-74.26		0	0	?	7 4 4 7	XMBZ	AMMA	11	11.A.V 11.M.c 11.M.C 11.A.V	1.5 1.1 1.75 0.8	'a/amma	0	1498
2414	23_thou	THOU	Chibcha	Chibcha	mɨe	mɨe	m ɨ e	chib1270	1215	6.25	-74.17		0	0	?	4 7 7	AXZ	MIE	10	10.M.C 10.I.V 10.E.V	2.0 1.5 0.8	mɨe	0	1496
2415	23_thou	THOU	CentralTunebo	Central Tunebo	'baʔa	'baʔa	'b/b a ʔ a	cent2150	1215	6.89	-72.09		0	0	?	1 7 1 7	AXBZ	PAHA	9	9.P.C 9.A.V 9.H.C 9.A.V	2.0 1.5 1.75 0.8	'b/baʔa	0	1497
2416	23_thou	THOU	Bari	Barí	bai	bai	b a i	bari1297	1215	9.08	-72.94		0	0	?	1 7 7	AXZ	PAI	3	3.P.C 3.A.V 3.I.V	2.0 1.5 0.8	bai	0	1497
#
2345	30_three	THREE	LencaSalvador	Lenca-Salvador	lawa	lawa	l a w a	lenc1242	492	13.56	-87.50		0	0	?	5 7 6 7	AXBZ	LAWA	15	15.L.C 15.A.V 15.W.C 15.A.V	2.0 1.5 1.75 0.8	lawa	0	1506
2346	30_three	THREE	LencaHonduras	Lenca-Honduras	lawa	lawa	l a w a	lenc1243	492	13.67	-88.11		0	0	?	5 7 6 7	AXBZ	LAWA	14	14.L.C 14.A.V 14.W.C 14.A.V	2.0 1.5 1.75 0.8	lawa	0	1506
2347	30_three	THREE	Cacaopera	Cacaopera	watba	watba	w a t b a	caca1247	492	13.74	-88.11		0	0	?	6 7 1 1 7	AXMBZ	WATPA	8	8.W.C 8.A.V 8.T.c 8.P.C 8.A.V	2.0 1.5 1.1 1.75 0.8	watba	0	1503
2348	30_three	THREE	Mayangna	Mayangna	bas	bas	b a s	maya1285	492	14.13	-84.34		0	0	?	1 7 3	AXN	PAS	18	18.P.C 18.A.V 18.S.c	2.0 1.5 0.8	bas	1	1502
2349	30_three	THREE	Ulwa	Ulwa	bas	bas	b a s	ulwa1239	492	12.93	-83.58		0	0	?	1 7 3	AXN	PAS	25	25.P.C 25.A.V 25.S.c	2.0 1.5 0.8	bas	1	1502
2350	30_three	THREE	Miskito	Mískito	jumhpa	jumhpa	j u m h p a	misk1239	492	15.16	-84.29		0	0	?	6 7 4 3 1 7	AXLMBZ	JYMHPA	19	19.J.C 19.Y.V 19.M.c 19.H.c 19.P.C 19.A.V	2.0 1.5 1.1 1.1 1.75 0.8	jumhpa	0	1508
2351	30_three	THREE	Pech	Pech	mã́jh	mã́jh	m ã́/ã j h	pech1241	492	15.80	-85.56		0	0	?	4 7 6 3	AXLN	MAJH	21	21.M.C 21.A.V 21.J.c 21.H.c	2.0 1.5 1.1 0.8	mã́/ãjh	0	1500
2352	30_three	THREE	Rama	Rama	paŋsak	paŋsak	p a ŋ s a k	rama1270	492	11.50	-83.86		0	0	?	1 7 4 3 7 1	AXMBYN	PANSAK	22	22.P.C 22.A.V 22.N.c 22.S.C 22.A.V 22.K.c	2.0 1.5 1.1 1.75 1.3 0.8	paŋsak	0	1509
2353	30_three	THREE	MalekuJaika	Maléku Jaíka	poi:kiri:	poi:kiri:	p o i: k i r i:	male1297	492	10.75	-84.73		0	0	?	1 7 7 1 7 5 7	AXYBYBZ	PUIKIRI	17	17.P.C 17.U.V 17.I.V 17.K.C 17.I.V 17.R.C 17.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	poi:kiri:	0	1507
2354	30_three	THREE	Boruca	Boruca	máŋ	máŋ	m á/a ŋ	boru1252	492	8.88	-83.21		0	0	?	4 7 4	AXN	MAN	4	4.M.C 4.A.V 4.N.c	2.0 1.5 0.8	má/aŋ	0	1500
2355	30_three	THREE	Bribri	Bribri	badʒã	badʒã	b a dʒ ã	brib1243	492	9.40	-83.05		0	0	?	1 7 1 7	AXBZ	PATA	5	5.P.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8	badʒã	0	1502
2356	30_three	THREE	Cabecar	Cabécar	badʒã	badʒã	b a dʒ ã	cabe1245	492	9.67	-83.41		0	0	?	1 7 1 7	AXBZ	PATA	7	7.P.C 7.A.V 7.T.C 7.A.V	2.0 1.5 1.75 0.8	badʒã	0	1502
2357	30_three	THREE	Teribe	Teribe	miá	miá	m i á/a	teri1250	492	9.06	-82.96		0	0	?	4 7 7	AXZ	MIA	24	24.M.C 24.I.V 24.A.V	2.0 1.5 0.8	miá/a	0	1500
2358	30_three	THREE	Ngabere	Ngäbere	mɔ	mɔ	m ɔ	ngab1239	492	8.83	-82.39		0	0	?	4 7	AX	MU	20	20.M.C 20.U.V	2.0 1.5	mɔ	1	1500
2359	30_three	THREE	Buglere	Buglere	mai	mai	m a i	bugl1243	492	8.58	-81.26		0	0	?	4 7 7	AXZ	MAI	6	6.M.C 6.A.V 6.I.V	2.0 1.5 0.8	mai	0	1500
2360	30_three	THREE	Dorasque	Dorasque	mas	mas	m a s	dora1242	492	8.57	-82.38		0	0	?	4 7 3	AXN	MAS	13	13.M.C 13.A.V 13.S.c	2.0 1.5 0.8	mas	0	1505
2361	30_three	THREE	SanBlasKuna	San Blas Kuna	pa:	pa:	p a:	sanb1242	492	9.16	-78.31		0	0	?	1 7	AX	PA	23	23.P.C 23.A.V	2.0 1.5	pa:	0	1502
2362	30_three	THREE	Cogui	Cogui	'maigua	'maigua	'm/m a i g u a	cogu1240	492	10.95	-73.80		0	0	?	4 7 7 1 7 7	AXYBYZ	MAIKYA	12	12.M.C 12.A.V 12.I.V 12.K.C 12.Y.V 12.A.V	2.0 1.5 1.3 1.75 1.3 0.8	'm/maigua	0	1500
2363	30_three	THREE	Arhuaco	Arhuaco	'maikənɨ	'maikənɨ	'm/m a i k ə n ɨ	arhu1242	492	10.70	-73.64		0	0	?	4 7 7 1 7 4 7	AXYBYBZ	MAIKENI	1	1.M.C 1.A.V 1.I.V 1.K.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	'm/maikənɨ	0	1500
2364	30_three	THREE	Malayo	Malayo	maigwa	maigwa	m a i g w a	mala1522	492	10.93	-73.42		0	0	?	4 7 7 1 6 7	AXYBCZ	MAIKWA	16	16.M.C 16.A.V 16.I.V 16.K.C 16.W.C 16.A.V	2.0 1.5 1.3 1.75 1.5 0.8	maigwa	0	1500
2365	30_three	THREE	Chimila	Chimila	ma:hna	ma:hna	m a: h n a	chim1309	492	10.19	-74.26		0	0	?	4 7 3 4 7	AXBCZ	MAHNA	11	11.M.C 11.A.V 11.H.C 11.N.C 11.A.V	2.0 1.5 1.75 1.5 0.8	ma:hna	0	1504
2366	30_three	THREE	Chibcha	Chibcha	mika	mika	m i k a	chib1270	492	6.25	-74.17		0	0	?	4 7 1 7	AXBZ	MIKA	10	10.M.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	mika	0	1500
2367	30_three	THREE	CentralTunebo	Central Tunebo	'baja	'baja	'b/b a j a	cent2150	492	6.89	-72.09		0	0	?	1 7 6 7	AXBZ	PAJA	9	9.P.C 9.A.V 9.J.C 9.A.V	2.0 1.5 1.75 0.8	'b/baja	0	1502
2368	30_three	THREE	Bari	Barí	miktentɨkou	miktentɨkou	m i k t e n t ɨ k o u	bari1297	492	9.08	-72.94		0	0	?	4 7 1 1 7 4 1 7 1 7 7	AXMBYMBYBYZ	MIKTENTIKUY	3	3.M.C 3.I.V 3.K.c 3.T.C 3.E.V 3.N.c 3.T.C 3.I.V 3.K.C 3.U.V 3.Y.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	miktentɨkou	0	1501
#
1269	108_tongue	TONGUE	LencaSalvador	Lenca-Salvador	nepal	nepal	n e p a l	lenc1242	1205	13.56	-87.50		0	0	?	4 7 1 7 5	AXBYN	NEPAL	15	15.N.C 15.E.V 15.P.C 15.A.V 15.L.c	2.0 1.5 1.75 1.3 0.8	nepal	0	1518
1270	108_tongue	TONGUE	LencaHonduras	Lenca-Honduras	nepel	nepel	n e p e l	lenc1243	1205	13.67	-88.11		0	0	?	4 7 1 7 5	AXBYN	NEPEL	14	14.N.C 14.E.V 14.P.C 14.E.V 14.L.c	2.0 1.5 1.75 1.3 0.8	nepel	0	1518
1271	108_tongue	TONGUE	Cacaopera	Cacaopera	tum	tum	t u m	caca1247	1205	13.74	-88.11		0	0	?	1 7 4	AXN	TYM	8	8.T.C 8.Y.V 8.M.c	2.0 1.5 0.8	tum	0	1515
1272	108_tongue	TONGUE	Mayangna	Mayangna	tu	tu	t u	maya1285	1205	14.13	-84.34		0	0	?	1 7	AX	TY	18	18.T.C 18.Y.V	2.0 1.5	tu	0	1515
1273	108_tongue	TONGUE	Ulwa	Ulwa	tu	tu	t u	ulwa1239	1205	12.93	-83.58		0	0	?	1 7	AX	TY	25	25.T.C 25.Y.V	2.0 1.5	tu	0	1515
1274	108_tongue	TONGUE	Miskito	Mískito	twisa	twisa	t w i s a	misk1239	1205	15.16	-84.29		0	0	?	1 6 7 3 7	ACXBZ	TWISA	19	19.T.C 19.W.C 19.I.V 19.S.C 19.A.V	2.0 1.5 1.5 1.75 0.8	twisa	0	1520
1275	108_tongue	TONGUE	Pech	Pech	ùwà	ùwà	ù/u w à/a	pech1241	1205	15.80	-85.56		0	0	?	7 6 7	XBZ	YWA	21	21.Y.V 21.W.C 21.A.V	1.5 1.75 0.8	ù/uwà/a	0	1513
1276	108_tongue	TONGUE	Rama	Rama	ku:p	ku:p	k u: p	rama1270	1205	11.50	-83.86		0	0	?	1 7 1	AXN	KYP	22	22.K.C 22.Y.V 22.P.c	2.0 1.5 0.8	ku:p	0	1513
1277	108_tongue	TONGUE	MalekuJaika	Maléku Jaíka	ku:	ku:	k u:	male1297	1205	10.75	-84.73		0	0	?	1 7	AX	KY	17	17.K.C 17.Y.V	2.0 1.5	ku:	1	1513
1278	108_tongue	TONGUE	Boruca	Boruca	kuátkuà	kuátkuà	k u á/a t k u à/a	boru1252	1205	8.88	-83.21		0	0	?	1 7 7 1 1 7 7	AXYMBYZ	KYATKYA	4	4.K.C 4.Y.V 4.A.V 4.T.c 4.K.C 4.Y.V 4.A.V	2.0 1.5 1.3 1.1 1.75 1.3 0.8	kuá/atkuà/a	0	1512
1279	108_tongue	TONGUE	Bribri	Bribri	kǔʔ	kǔʔ	k ǔ/u ʔ	brib1243	1205	9.40	-83.05		0	0	?	1 7 1	AXN	KYH	5	5.K.C 5.Y.V 5.H.c	2.0 1.5 0.8	kǔ/uʔ	0	1513
1280	108_tongue	TONGUE	Cabecar	Cabécar	kú	kú	k ú/u	cabe1245	1205	9.67	-83.41		0	0	?	1 7	AX	KY	7	7.K.C 7.Y.V	2.0 1.5	kú/u	0	1513
1281	108_tongue	TONGUE	Teribe	Teribe	kʰèɾkuó	kʰèɾkuó	kʰ è/e ɾ k u ó/o	teri1250	1205	9.06	-82.96		0	0	?	1 7 5 1 7 7	AXMBYZ	KERKYU	24	24.K.C 24.E.V 24.R.c 24.K.C 24.Y.V 24.U.V	2.0 1.5 1.1 1.75 1.3 0.8	kʰè/eɾkuó/o	0	1512
1282	108_tongue	TONGUE	Ngabere	Ngäbere	tɯdɾɔ	tɯdɾɔ	t ɯ d ɾ ɔ	ngab1239	1205	8.83	-82.39		0	0	?	1 7 1 5 7	AXBCZ	TITRU	20	20.T.C 20.I.V 20.T.C 20.R.C 20.U.V	2.0 1.5 1.75 1.5 0.8	tɯdɾɔ	0	1521
1283	108_tongue	TONGUE	Buglere	Buglere	kwiɾa	kwiɾa	k w i ɾ a	bugl1243	1205	8.58	-81.26		0	0	?	1 6 7 5 7	ACXBZ	KWIRA	6	6.K.C 6.W.C 6.I.V 6.R.C 6.A.V	2.0 1.5 1.5 1.75 0.8	kwiɾa	0	1514
1284	108_tongue	TONGUE	Dorasque	Dorasque	kuba	kuba	k u b a	dora1242	1205	8.57	-82.38		0	0	?	1 7 1 7	AXBZ	KYPA	13	13.K.C 13.Y.V 13.P.C 13.A.V	2.0 1.5 1.75 0.8	kuba	0	1513
1285	108_tongue	TONGUE	SanBlasKuna	San Blas Kuna	kwapinni	kwapinni	k w a p i n n i	sanb1242	1205	9.16	-78.31		0	0	?	1 6 7 1 7 4 4 7	ACXBYMBZ	KWAPINNI	23	23.K.C 23.W.C 23.A.V 23.P.C 23.I.V 23.N.c 23.N.C 23.I.V	2.0 1.5 1.5 1.75 1.3 1.1 1.75 0.8	kwapinni	0	1522
1286	108_tongue	TONGUE	Cogui	Cogui	hu'angala	hu'angala	h u 'a/a n g a l a	cogu1240	1205	10.95	-73.80		0	0	?	3 7 7 4 1 7 5 7	AXYMBYBZ	HYANKALA	12	12.H.C 12.Y.V 12.A.V 12.N.c 12.K.C 12.A.V 12.L.C 12.A.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	hu'a/angala	0	1517
1287	108_tongue	TONGUE	Arhuaco	Arhuaco	ko'ɾiʔgənɨ	ko'ɾiʔgənɨ	k o 'ɾ/ɾ i ʔ g ə n ɨ	arhu1242	1205	10.70	-73.64		0	0	?	1 7 5 7 1 1 7 4 7	AXBYMBYBZ	KURIHKENI	1	1.K.C 1.U.V 1.R.C 1.I.V 1.H.c 1.K.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ko'ɾ/ɾiʔgənɨ	0	1510
1288	108_tongue	TONGUE	Malayo	Malayo	kongɨɾa	kongɨɾa	k o n g ɨ ɾ a	mala1522	1205	10.93	-73.42		0	0	?	1 7 4 1 7 5 7	AXMBYBZ	KUNKIRA	16	16.K.C 16.U.V 16.N.c 16.K.C 16.I.V 16.R.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kongɨɾa	0	1519
1289	108_tongue	TONGUE	Chimila	Chimila	ku'a:ʔ	ku'a:ʔ	k u 'a:/a: ʔ	chim1309	1205	10.19	-74.26		0	0	?	1 7 7 1	AXYN	KYAH	11	11.K.C 11.Y.V 11.A.V 11.H.c	2.0 1.5 1.3 0.8	ku'a:/a:ʔ	0	1513
1290	108_tongue	TONGUE	Chibcha	Chibcha	pkua	pkua	p k u a	chib1270	1205	6.25	-74.17		0	0	?	1 1 7 7	ACYZ	PKYA	10	10.P.C 10.K.C 10.Y.V 10.A.V	2.0 1.5 1.3 0.8	pkua	0	1516
1291	108_tongue	TONGUE	CentralTunebo	Central Tunebo	'kuwa	'kuwa	'k/k u w a	cent2150	1205	6.89	-72.09		0	0	?	1 7 6 7	AXBZ	KYWA	9	9.K.C 9.Y.V 9.W.C 9.A.V	2.0 1.5 1.75 0.8	'k/kuwa	0	1513
1292	108_tongue	TONGUE	Bari	Barí	kobẽ:	kobẽ:	k o b ẽ:	bari1297	1205	9.08	-72.94		0	0	?	1 7 1 7	AXBZ	KUPE	3	3.K.C 3.U.V 3.P.C 3.E.V	2.0 1.5 1.75 0.8	kobẽ:	0	1511
#
744	25_tooth	TOOTH	LencaSalvador	Lenca-Salvador	neh	neh	n e h	lenc1242	1380	13.56	-87.50		0	0	?	4 7 3	AXN	NEH	15	15.N.C 15.E.V 15.H.c	2.0 1.5 0.8	neh	0	1525
745	25_tooth	TOOTH	LencaHonduras	Lenca-Honduras	nek	nek	n e k	lenc1243	1380	13.67	-88.11		0	0	?	4 7 1	AXN	NEK	14	14.N.C 14.E.V 14.K.c	2.0 1.5 0.8	nek	0	1525
746	25_tooth	TOOTH	Cacaopera	Cacaopera	nini	nini	n i n i	caca1247	1380	13.74	-88.11		0	0	?	4 7 4 7	AXBZ	NINI	8	8.N.C 8.I.V 8.N.C 8.I.V	2.0 1.5 1.75 0.8	nini	0	1524
747	25_tooth	TOOTH	Mayangna	Mayangna	ana	ana	a n a	maya1285	1380	14.13	-84.34		0	0	?	7 4 7	XBZ	ANA	18	18.A.V 18.N.C 18.A.V	1.5 1.75 0.8	ana	0	1525
748	25_tooth	TOOTH	Ulwa	Ulwa	ana	ana	a n a	ulwa1239	1380	12.93	-83.58		0	0	?	7 4 7	XBZ	ANA	25	25.A.V 25.N.C 25.A.V	1.5 1.75 0.8	ana	0	1525
749	25_tooth	TOOTH	Miskito	Mískito	napa	napa	n a p a	misk1239	1380	15.16	-84.29		0	0	?	4 7 1 7	AXBZ	NAPA	19	19.N.C 19.A.V 19.P.C 19.A.V	2.0 1.5 1.75 0.8	napa	0	1532
750	25_tooth	TOOTH	Pech	Pech	kĩ́ʔ	kĩ́ʔ	k ĩ́/ĩ ʔ	pech1241	1380	15.80	-85.56		0	0	?	1 7 1	AXN	KIH	21	21.K.C 21.I.V 21.H.c	2.0 1.5 0.8	kĩ́/ĩʔ	0	1533
