# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	COGNACY	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
2264	99_snake	SNAKE	Dorasque	Dorasque	buli	buli		2264		b u l i	1234		730		1 7 5 7	AXBZ	PYLI	13	13.P.C 13.Y.V 13.L.C 13.I.V	2.0 1.5 1.75 0.8	buli	0	b u l i
2265	99_snake	SNAKE	SanBlasKuna	San Blas Kuna	nakpe	nakpe		2273		n a k p e	1230		730		4 7 1 1 7	AXMBZ	NAKPE	23	23.N.C 23.A.V 23.K.c 23.P.C 23.E.V	2.0 1.5 1.1 1.75 0.8	nakpe	0	n a k p e
2266	99_snake	SNAKE	Cogui	Cogui	'tagbi	'tagbi		2263		't/t a g b i	1230		730		1 7 1 1 7	AXMBZ	TAKPI	12	12.T.C 12.A.V 12.K.c 12.P.C 12.I.V	2.0 1.5 1.1 1.75 0.8	't/tagbi	0	't/t a g b i
2267	99_snake	SNAKE	Arhuaco	Arhuaco	gwi'omɨ	gwi'omɨ		2255		g w i 'o/o m ɨ	1235		730		1 6 7 7 4 7	ACXYBZ	KWIUMI	1	1.K.C 1.W.C 1.I.V 1.U.V 1.M.C 1.I.V	2.0 1.5 1.5 1.3 1.75 0.8	gwi'o/omɨ	0	g w i 'o/o m ɨ
2268	99_snake	SNAKE	Malayo	Malayo	guma	guma		2255		g u m a	1235		730		1 7 4 7	AXBZ	KYMA	16	16.K.C 16.Y.V 16.M.C 16.A.V	2.0 1.5 1.75 0.8	guma	0	g - u - m a
2269	99_snake	SNAKE	Chimila	Chimila	'mannuʔ	'mannuʔ		2262		'm/m a n u ʔ	1236		730		4 7 4 7 1	AXBYN	MANYH	11	11.M.C 11.A.V 11.N.C 11.Y.V 11.H.c	2.0 1.5 1.75 1.3 0.8	'm/manuʔ	0	'm/m a n u ʔ
2270	99_snake	SNAKE	Chibcha	Chibcha	mɨso	mɨso		2262		m ɨ s o	1236		730		4 7 3 7	AXBZ	MISU	10	10.M.C 10.I.V 10.S.C 10.U.V	2.0 1.5 1.75 0.8	mɨso	0	m ɨ s o -
2271	99_snake	SNAKE	Bari	Barí	tidu	tidu		2256		t i d u	1237		730		1 7 1 7	AXBZ	TITY	3	3.T.C 3.I.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	tidu	0	t i d u
2272	99_snake	SNAKE	CentralTunebo	Central Tunebo	kumoɾo'a	kumoɾo'a		2261		k u m o ɾ o 'a/a	1238		730		1 7 4 7 5 7 7	AXBYBYZ	KYMURUA	9	9.K.C 9.Y.V 9.M.C 9.U.V 9.R.C 9.U.V 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kumoɾo'a/a	0	k u m o ɾ o 'a/a
#
2584	92_stomach	STOMACH	LencaSalvador	Lenca-Salvador	k'omo	k'omo		2291		k 'o/o m o	1393		819		1 7 4 7	AXBZ	KUMU	15	15.K.C 15.U.V 15.M.C 15.U.V	2.0 1.5 1.75 0.8	k'o/omo	0	k 'o/o m o
2585	92_stomach	STOMACH	LencaHonduras	Lenca-Honduras	maNkera	maNkera		2280		m a n k e r a	1394		819		4 7 4 1 7 5 7	AXMBYBZ	MANKERA	14	14.M.C 14.A.V 14.N.c 14.K.C 14.E.V 14.R.C 14.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	mankera	0	m a n k e r a
2586	92_stomach	STOMACH	Cacaopera	Cacaopera	kawam	kawam		2286		k a w a m	1393		819		1 7 6 7 4	AXBYN	KAWAM	8	8.K.C 8.A.V 8.W.C 8.A.V 8.M.c	2.0 1.5 1.75 1.3 0.8	kawam	0	k a w a m
2587	92_stomach	STOMACH	Mayangna	Mayangna	ba	ba		2294		b a	1394		819		1 7	AX	PA	18	18.P.C 18.A.V	2.0 1.5	ba	1	b a - -
2588	92_stomach	STOMACH	Ulwa	Ulwa	ba	ba		2294		b a	1394		819		1 7	AX	PA	25	25.P.C 25.A.V	2.0 1.5	ba	1	b a - -
2589	92_stomach	STOMACH	Miskito	Mískito	bjara	bjara		2295		b j a r a	1394		819		1 6 7 5 7	ACXBZ	PJARA	19	19.P.C 19.J.C 19.A.V 19.R.C 19.A.V	2.0 1.5 1.5 1.75 0.8	bjara	1	b j a r a
2590	92_stomach	STOMACH	Pech	Pech	já	já		2297		j á/a	1395		819		6 7	AX	JA	21	21.J.C 21.A.V	2.0 1.5	já/a	0	j á/a
2591	92_stomach	STOMACH	Rama	Rama	uɾmut	uɾmut		2298		u ɾ m u t	1396		819		7 5 4 7 1	XMBYN	YRMYT	22	22.Y.V 22.R.c 22.M.C 22.Y.V 22.T.c	1.5 1.1 1.75 1.3 0.8	uɾmut	0	u ɾ m u t
2592	92_stomach	STOMACH	MalekuJaika	Maléku Jaíka	ŋo:ki	ŋo:ki		2293		ŋ oː k i	1397		819		4 7 1 7	AXBZ	NUKI	17	17.N.C 17.U.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	ŋoːki	0	ŋ oː k i
2593	92_stomach	STOMACH	Boruca	Boruca	kúà	kúà		2282		k ú/u à/a	1393		819		1 7 7	AXZ	KYA	4	4.K.C 4.Y.V 4.A.V	2.0 1.5 0.8	kú/uà/a	0	k ú/u à/a
2594	92_stomach	STOMACH	Bribri	Bribri	dʒã̂uì	dʒã̂uì		2283		dʒ ã̂/ã u ì/i	1398		819		1 7 7 7	AXYZ	TAYI	5	5.T.C 5.A.V 5.Y.V 5.I.V	2.0 1.5 1.3 0.8	dʒã̂/ãuì/i	0	dʒ ã̂/ã u ì/i
2595	92_stomach	STOMACH	Cabecar	Cabécar	dʒã́hkù	dʒã́hkù		2285		dʒ ã́/ã h k ù/u	1399		819		1 7 3 1 7	AXMBZ	TAHKY	7	7.T.C 7.A.V 7.H.c 7.K.C 7.Y.V	2.0 1.5 1.1 1.75 0.8	dʒã́/ãhkù/u	0	dʒ ã́/ã h k ù/u
2596	92_stomach	STOMACH	Teribe	Teribe	bʊ̀uó	bʊ̀uó		2294		b ʊ̀/ʊ u ó/o	1400		819		1 7 7 7	AXYZ	PYYU	24	24.P.C 24.Y.V 24.Y.V 24.U.V	2.0 1.5 1.3 0.8	bʊ̀/ʊuó/o	0	b ʊ̀/ʊ u ó/o
2597	92_stomach	STOMACH	Ngabere	Ngäbere	bule	bule		2296		b u l e	1401		819		1 7 5 7	AXBZ	PYLE	20	20.P.C 20.Y.V 20.L.C 20.E.V	2.0 1.5 1.75 0.8	bule	0	b u l e
2598	92_stomach	STOMACH	Buglere	Buglere	bdísuli	bdísuli		2284		b d í/i s u l i	1402		819		1 1 7 3 7 5 7	ACYBYBZ	PTISYLI	6	6.P.C 6.T.C 6.I.V 6.S.C 6.Y.V 6.L.C 6.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	bdí/isuli	0	b d í/i s u l i
2599	92_stomach	STOMACH	Dorasque	Dorasque	korigú	korigú		2289		k o r i g ú/u	1403		819		1 7 5 7 1 7	AXBYBZ	KURIKY	13	13.K.C 13.U.V 13.R.C 13.I.V 13.K.C 13.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	korigú/u	0	k o r i g ú/u
2600	92_stomach	STOMACH	SanBlasKuna	San Blas Kuna	sapana	sapana		2299		s a p a n a	1404		819		3 7 1 7 4 7	AXBYBZ	SAPANA	23	23.S.C 23.A.V 23.P.C 23.A.V 23.N.C 23.A.V	2.0 1.5 1.75 1.3 1.75 0.8	sapana	0	s a p a n a
2601	92_stomach	STOMACH	Cogui	Cogui	'ʒiʒa	'ʒiʒa		2290		'ʒ/ʒ i ʒ a	1405		819		3 7 3 7	AXBZ	SISA	12	12.S.C 12.I.V 12.S.C 12.A.V	2.0 1.5 1.75 0.8	'ʒ/ʒiʒa	0	'ʒ/ʒ i ʒ a
2602	92_stomach	STOMACH	Arhuaco	Arhuaco	'zunkənɨ	'zunkənɨ		2280		'z/z u n k ə n ɨ	1406		819		3 7 4 1 7 4 7	AXMBYBZ	SYNKENI	1	1.S.C 1.Y.V 1.N.c 1.K.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	'z/zunkənɨ	0	'z/z u n k ə n ɨ
2603	92_stomach	STOMACH	Malayo	Malayo	tɨmɨkɨna	tɨmɨkɨna		2292		t ɨ m ɨ k ɨ n a	1407		819		1 7 4 7 1 7 4 7	AXBYBYBZ	TIMIKINA	16	16.T.C 16.I.V 16.M.C 16.I.V 16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	tɨmɨkɨna	0	t ɨ m ɨ k ɨ n a
2604	92_stomach	STOMACH	Chimila	Chimila	ke:ɾu	ke:ɾu		2289		k eː ɾ u	1408		819		1 7 5 7	AXBZ	KERY	11	11.K.C 11.E.V 11.R.C 11.Y.V	2.0 1.5 1.75 0.8	keːɾu	0	k eː ɾ - - u
2605	92_stomach	STOMACH	Chibcha	Chibcha	ie	ie		2288		i e	1409		819		7 7	XZ	IE	10	10.I.V 10.E.V	1.5 0.8	ie	1	i e
2606	92_stomach	STOMACH	CentralTunebo	Central Tunebo	'jiɾa	'jiɾa		2287		'j/j i ɾ a	1410		819		6 7 5 7	AXBZ	JIRA	9	9.J.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	'j/jiɾa	0	'j/j i ɾ a
2607	92_stomach	STOMACH	Bari	Barí	i:si	i:si		2281		iː s i	1411		819		7 3 7	XBZ	ISI	3	3.I.V 3.S.C 3.I.V	1.5 1.75 0.8	iːsi	0	iː s i
#
1937	13_stone	STONE	LencaSalvador	Lenca-Salvador	ke	ke		2314		k e	1053		857		1 7	AX	KE	15	15.K.C 15.E.V	2.0 1.5	ke	1	k e
1938	13_stone	STONE	LencaHonduras	Lenca-Honduras	ke	ke		2314		k e	1053		857		1 7	AX	KE	14	14.K.C 14.E.V	2.0 1.5	ke	0	k e
1939	13_stone	STONE	Cacaopera	Cacaopera	apa	apa		2310		a p a	1054		857		7 1 7	XBZ	APA	8	8.A.V 8.P.C 8.A.V	1.5 1.75 0.8	apa	0	a p a
1940	13_stone	STONE	Mayangna	Mayangna	ki	ki		2309		k i	1053		857		1 7	AX	KI	18	18.K.C 18.I.V	2.0 1.5	ki	0	k i
1941	13_stone	STONE	Ulwa	Ulwa	ki	ki		2309		k i	1053		857		1 7	AX	KI	25	25.K.C 25.I.V	2.0 1.5	ki	0	k i
1942	13_stone	STONE	Miskito	Mískito	walpa	walpa		2317		w a l p a	1054		857		6 7 5 1 7	AXMBZ	WALPA	19	19.W.C 19.A.V 19.L.c 19.P.C 19.A.V	2.0 1.5 1.1 1.75 0.8	walpa	0	w a l p a
1943	13_stone	STONE	Pech	Pech	sàʔ	sàʔ		2318		s à/a ʔ	1055		857		3 7 1	AXN	SAH	21	21.S.C 21.A.V 21.H.c	2.0 1.5 0.8	sà/aʔ	0	s à/a ʔ
1944	13_stone	STONE	Rama	Rama	ŋali:ŋ	ŋali:ŋ		2319		ŋ a l iː ŋ	1056		857		4 7 5 7 4	AXBYN	NALIN	22	22.N.C 22.A.V 22.L.C 22.I.V 22.N.c	2.0 1.5 1.75 1.3 0.8	ŋaliːŋ	0	ŋ a l iː ŋ
1945	13_stone	STONE	MalekuJaika	Maléku Jaíka	oktaɾa:	oktaɾa:		2316		o k t a ɾ aː	1057		857		7 1 1 7 5 7	XMBYBZ	UKTARA	17	17.U.V 17.K.c 17.T.C 17.A.V 17.R.C 17.A.V	1.5 1.1 1.75 1.3 1.75 0.8	oktaɾaː	0	o k t a ɾ aː
1946	13_stone	STONE	Boruca	Boruca	káŋ	káŋ		2307		k á/a ŋ	1053		857		1 7 4	AXN	KAN	4	4.K.C 4.A.V 4.N.c	2.0 1.5 0.8	ká/aŋ	0	k á/a ŋ
1947	13_stone	STONE	Bribri	Bribri	âk	âk		2308		â/a k	1057		857		7 1	XN	AK	5	5.A.V 5.K.c	1.5 0.8	â/ak	0	- â/a k
1948	13_stone	STONE	Cabecar	Cabécar	hák	hák		2308		h á/a k	1057		857		3 7 1	AXN	HAK	7	7.H.C 7.A.V 7.K.c	2.0 1.5 0.8	há/ak	0	h á/a k
1949	13_stone	STONE	Teribe	Teribe	àk	àk		2308		à/a k	1057		857		7 1	XN	AK	24	24.A.V 24.K.c	1.5 0.8	à/ak	0	- à/a k
1950	13_stone	STONE	Ngabere	Ngäbere	hɔ	hɔ		2313		h ɔ	1057		857		3 7	AX	HU	20	20.H.C 20.U.V	2.0 1.5	hɔ	0	h ɔ - -
1951	13_stone	STONE	Buglere	Buglere	ke	ke		2309		k e	1053		857		1 7	AX	KE	6	6.K.C 6.E.V	2.0 1.5	ke	0	k e
1952	13_stone	STONE	Dorasque	Dorasque	agá	agá		2311		a g á/a	1057		857		7 1 7	XBZ	AKA	13	13.A.V 13.K.C 13.A.V	1.5 1.75 0.8	agá/a	0	- a g - á/a
1953	13_stone	STONE	SanBlasKuna	San Blas Kuna	akkwa	akkwa		2311		a k w a	1057		857		7 1 6 7	XBCZ	AKWA	23	23.A.V 23.K.C 23.W.C 23.A.V	1.5 1.75 1.5 0.8	akwa	0	- a k w a
1954	13_stone	STONE	Cogui	Cogui	'hagi	'hagi		2313		'h/h a g i	1057		857		3 7 1 7	AXBZ	HAKI	12	12.H.C 12.A.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'h/hagi	0	'h/h a g i
1955	13_stone	STONE	Arhuaco	Arhuaco	'aʔnɨ	'aʔnɨ		2305		'a/a ʔ n ɨ	1057		857		7 1 4 7	XBCZ	AHNI	1	1.A.V 1.H.C 1.N.C 1.I.V	1.5 1.75 1.5 0.8	'a/aʔnɨ	0	'a/a ʔ n ɨ
1956	13_stone	STONE	Malayo	Malayo	ɨgina	ɨgina		2315		ɨ g i n a	1057		857		7 1 7 4 7	XBYBZ	IKINA	16	16.I.V 16.K.C 16.I.V 16.N.C 16.A.V	1.5 1.75 1.3 1.75 0.8	ɨgina	0	ɨ g i n a
1957	13_stone	STONE	Chimila	Chimila	kɾe:kakwi	kɾe:kakwi		2312		k ɾ eː k a k w i	1058		857		1 5 7 1 7 1 6 7	ACXBYBCZ	KREKAKWI	11	11.K.C 11.R.C 11.E.V 11.K.C 11.A.V 11.K.C 11.W.C 11.I.V	2.0 1.5 1.5 1.75 1.3 1.75 1.5 0.8	kɾeːkakwi	0	k ɾ eː k a k w i
1958	13_stone	STONE	Chibcha	Chibcha	hɨka	hɨka		2311		h ɨ k a	1057		857		3 7 1 7	AXBZ	HIKA	10	10.H.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	hɨka	0	h ɨ k - a
1959	13_stone	STONE	CentralTunebo	Central Tunebo	a'ka	a'ka		2311		'a/a k a	1057		857		7 1 7	XBZ	AKA	9	9.A.V 9.K.C 9.A.V	1.5 1.75 0.8	'a/aka	0	- 'a/a k - a
1960	13_stone	STONE	Bari	Barí	ã:	ã:		2306		ãː	1057		857		7	X	A	3	3.A.V	1.5	ãː	0	ãː
#
2273	90_sun	SUN	LencaSalvador	Lenca-Salvador	jaʃa	jaʃa		2344		j a ʃ a	1239		1343		6 7 3 7	AXBZ	JASA	15	15.J.C 15.A.V 15.S.C 15.A.V	2.0 1.5 1.75 0.8	jaʃa	0	j a ʃ a
2274	90_sun	SUN	LencaHonduras	Lenca-Honduras	ka-si	ka-si		2333 2340		k a + s i	1240		1343		1 7 9 3 7	AX_AX	KA_SI	14	14.K.C 14.A.V 14._._ 14.S.C 14.I.V	2.0 1.5 0.0 2.0 1.5	ka+si	0	k a + s i -
2275	90_sun	SUN	Cacaopera	Cacaopera	lan	lan		2337		l a n	1241		1343		5 7 4	AXN	LAN	8	8.L.C 8.A.V 8.N.c	2.0 1.5 0.8	lan	0	l a n
2276	90_sun	SUN	Mayangna	Mayangna	ma	ma		2347		m a	1242		1343		4 7	AX	MA	18	18.M.C 18.A.V	2.0 1.5	ma	0	m a
2277	90_sun	SUN	Ulwa	Ulwa	ma	ma		2347		m a	1242		1343		4 7	AX	MA	25	25.M.C 25.A.V	2.0 1.5	ma	0	m a
2278	90_sun	SUN	Miskito	Mískito	ju	ju		2348		j u	1243		1343		6 7	AX	JY	19	19.J.C 19.Y.V	2.0 1.5	ju	0	j u
2279	90_sun	SUN	Pech	Pech	ã̀:	ã̀:		2350		ã̀ː/ãː	1240		1343		7	X	A	21	21.A.V	1.5	ã̀ː/ãː	0	ã̀ː/ãː
2280	90_sun	SUN	Rama	Rama	alka	alka		2351		a l k a	1244		1343		7 5 1 7	XMBZ	ALKA	22	22.A.V 22.L.c 22.K.C 22.A.V	1.5 1.1 1.75 0.8	alka	0	a l k a
2281	90_sun	SUN	MalekuJaika	Maléku Jaíka	to:xi	to:xi		2346		t oː x i	1245		1343		1 7 3 7	AXBZ	TUGI	17	17.T.C 17.U.V 17.G.C 17.I.V	2.0 1.5 1.75 0.8	toːxi	0	t oː x i
2282	90_sun	SUN	Boruca	Boruca	kà-k	kà-k		2333 2334		k à/a + k	1240		1343		1 7 9 1	AX_A	KA_K	4	4.K.C 4.A.V 4._._ 4.K.C	2.0 1.5 0.0 2.0	kà/a+k	0	k à/a + k
2283	90_sun	SUN	Bribri	Bribri	dí-uʊ̀	dí-uʊ̀		2335 2336		d í/i + u ʊ̀/ʊ	1246		1343		1 7 9 7 7	AX_XZ	TI_YY	5	5.T.C 5.I.V 5._._ 5.Y.V 5.Y.V	2.0 1.5 0.0 1.5 0.8	dí/i+uʊ̀/ʊ	0	d í/i + u ʊ̀/ʊ
2284	90_sun	SUN	Cabecar	Cabécar	kã-úʊ́	kã-úʊ́		2333 2336		k ã + ú/u ʊ́/ʊ	1240		1343		1 7 9 7 7	AX_XZ	KA_YY	7	7.K.C 7.A.V 7._._ 7.Y.V 7.Y.V	2.0 1.5 0.0 1.5 0.8	kã+ú/uʊ́/ʊ	0	k ã + ú/u ʊ́/ʊ
2285	90_sun	SUN	Teribe	Teribe	dɺò	dɺò		2353		d ɺ ò/o	1247		1343		1 5 7	ACX	TRU	24	24.T.C 24.R.C 24.U.V	2.0 1.5 1.5	dɺò/o	0	d ɺ ò/o
2286	90_sun	SUN	Ngabere	Ngäbere	ɲɔnɔ	ɲɔnɔ		2349		ɲ ɔ n ɔ	1248		1343		4 7 4 7	AXBZ	NUNU	20	20.N.C 20.U.V 20.N.C 20.U.V	2.0 1.5 1.75 0.8	ɲɔnɔ	0	ɲ ɔ n ɔ
2287	90_sun	SUN	Buglere	Buglere	tʃwi	tʃwi		2330		tʃ w i	1245		1343		1 6 7	ACX	TWI	6	6.T.C 6.W.C 6.I.V	2.0 1.5 1.5	tʃwi	0	tʃ w i
2288	90_sun	SUN	Dorasque	Dorasque	kerél	kerél		2343		k e r é/e l	1249		1343		1 7 5 7 5	AXBYN	KEREL	13	13.K.C 13.E.V 13.R.C 13.E.V 13.L.c	2.0 1.5 1.75 1.3 0.8	keré/el	0	k e r é/e l
2289	90_sun	SUN	SanBlasKuna	San Blas Kuna	ta-ta	ta-ta		2335 2352		t a + t a	1250		1343		1 7 9 1 7	AX_AX	TA_TA	23	23.T.C 23.A.V 23._._ 23.T.C 23.A.V	2.0 1.5 0.0 2.0 1.5	ta+ta	0	t a + t a
2290	90_sun	SUN	Cogui	Cogui	'niui	'niui		2342		'n/n i u i	1245		1343		4 7 7 7	AXYZ	NIYI	12	12.N.C 12.I.V 12.Y.V 12.I.V	2.0 1.5 1.3 0.8	'n/niui	0	'n/n i u i
2291	90_sun	SUN	Arhuaco	Arhuaco	dʒwi	dʒwi		2330		dʒ w i	1245		1343		1 6 7	ACX	TWI	1	1.T.C 1.W.C 1.I.V	2.0 1.5 1.5	dʒwi	0	dʒ w i
2292	90_sun	SUN	Malayo	Malayo	'dʒui	'dʒui		2345		'd/d ʒ u i	1245		1343		1 3 7 7	ACXZ	TSYI	16	16.T.C 16.S.C 16.Y.V 16.I.V	2.0 1.5 1.5 0.8	'd/dʒui	0	'd/d ʒ u i
2293	90_sun	SUN	Chimila	Chimila	'di-ŋŋaʔ	'di-ŋŋaʔ		2335 2341		'd/d i + ŋ a ʔ	1246		1343		1 7 9 4 7 1	AX_AXN	TI_NAH	11	11.T.C 11.I.V 11._._ 11.N.C 11.A.V 11.H.c	2.0 1.5 0.0 2.0 1.5 0.8	'd/di+ŋaʔ	0	'd/d i + ŋ a ʔ
2294	90_sun	SUN	Chibcha	Chibcha	sua	sua		2340		s u a	1245		1343		3 7 7	AXZ	SYA	10	10.S.C 10.Y.V 10.A.V	2.0 1.5 0.8	sua	0	s u a
2295	90_sun	SUN	CentralTunebo	Central Tunebo	'ra-ʔsa	'ra-ʔsa		2338 2339		'r/r a + ʔ s a	1250		1343		5 7 9 1 3 7	AX_ACX	RA_HSA	9	9.R.C 9.A.V 9._._ 9.H.C 9.S.C 9.A.V	2.0 1.5 0.0 2.0 1.5 1.5	'r/ra+ʔsa	0	'r/r a + ʔ s a
2296	90_sun	SUN	Bari	Barí	ni-a:	ni-a:		2331 2332		n i + aː	1246		1343		4 7 9 7	AX_X	NI_A	3	3.N.C 3.I.V 3._._ 3.A.V	2.0 1.5 0.0 1.5	ni+aː	0	n i + aː
#
529	81_tail	TAIL	LencaSalvador	Lenca-Salvador	ts'oh	ts'oh		2373		t s 'o/o h	288		1220		1 3 7 3	ACXN	TSUH	15	15.T.C 15.S.C 15.U.V 15.H.c	2.0 1.5 1.5 0.8	ts'o/oh	0	t s 'o/o h
530	81_tail	TAIL	LencaHonduras	Lenca-Honduras	wan	wan		2372		w a n	289		1220		6 7 4	AXN	WAN	14	14.W.C 14.A.V 14.N.c	2.0 1.5 0.8	wan	0	w a n
531	81_tail	TAIL	Cacaopera	Cacaopera	kuna	kuna		2368		k u n a	290		1220		1 7 4 7	AXBZ	KYNA	8	8.K.C 8.Y.V 8.N.C 8.A.V	2.0 1.5 1.75 0.8	kuna	0	k u n a
532	81_tail	TAIL	Mayangna	Mayangna	mamah	mamah		2375		m a m a h	291		1220		4 7 4 7 3	AXBYN	MAMAH	18	18.M.C 18.A.V 18.M.C 18.A.V 18.H.c	2.0 1.5 1.75 1.3 0.8	mamah	0	m a m a h
533	81_tail	TAIL	Ulwa	Ulwa	umah	umah		2375		u m a h	292		1220		7 4 7 3	XBYN	YMAH	25	25.Y.V 25.M.C 25.A.V 25.H.c	1.5 1.75 1.3 0.8	umah	0	- u m a h
534	81_tail	TAIL	Miskito	Mískito	wajka	wajka		2376		w a j k a	289		1220		6 7 6 1 7	AXMBZ	WAJKA	19	19.W.C 19.A.V 19.J.c 19.K.C 19.A.V	2.0 1.5 1.1 1.75 0.8	wajka	0	w a j k a
535	81_tail	TAIL	Pech	Pech	pàɾ	pàɾ		2378		p à/a ɾ	293		1220		1 7 5	AXN	PAR	21	21.P.C 21.A.V 21.R.c	2.0 1.5 0.8	pà/aɾ	0	p à/a ɾ
536	81_tail	TAIL	Rama	Rama	tuk	tuk		2371		t u k	294		1220		1 7 1	AXN	TYK	22	22.T.C 22.Y.V 22.K.c	2.0 1.5 0.8	tuk	0	t u k -
537	81_tail	TAIL	MalekuJaika	Maléku Jaíka	tuki:	tuki:		2371		t u k iː	294		1220		1 7 1 7	AXBZ	TYKI	17	17.T.C 17.Y.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	tukiː	0	t u k iː
538	81_tail	TAIL	Boruca	Boruca	kuàntsá	kuàntsá		2365		k u à/a n t s á/a	295		1220		1 7 7 4 1 3 7	AXYMBCZ	KYANTSA	4	4.K.C 4.Y.V 4.A.V 4.N.c 4.T.C 4.S.C 4.A.V	2.0 1.5 1.3 1.1 1.75 1.5 0.8	kuà/antsá/a	0	k u à/a n t s á/a
539	81_tail	TAIL	Bribri	Bribri	baɺḗk	baɺḗk		2366		b a ɺ ẽ́/ẽ k	293		1220		1 7 5 7 1	AXBYN	PAREK	5	5.P.C 5.A.V 5.R.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	b a ɺ ẽ́/ẽ k
540	81_tail	TAIL	Cabecar	Cabécar	baɺḗk	baɺḗk		2366		b a ɺ ẽ́/ẽ k	293		1220		1 7 5 7 1	AXBYN	PAREK	7	7.P.C 7.A.V 7.R.C 7.E.V 7.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	b a ɺ ẽ́/ẽ k
541	81_tail	TAIL	Teribe	Teribe	ɸɺàk	ɸɺàk		2366		ɸ ɺ à/a k	293		1220		3 5 7 1	ACXN	BRAK	24	24.B.C 24.R.C 24.A.V 24.K.c	2.0 1.5 1.5 0.8	ɸɺà/ak	0	ɸ - ɺ à/a k
542	81_tail	TAIL	Ngabere	Ngäbere	kɯbaɾa	kɯbaɾa		2377		k ɯ b a ɾ a	293		1220		1 7 1 7 5 7	AXBYBZ	KIPARA	20	20.K.C 20.I.V 20.P.C 20.A.V 20.R.C 20.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɯbaɾa	0	k ɯ b a ɾ a
543	81_tail	TAIL	Buglere	Buglere	skugda	skugda		2367		s k u g d a	296		1220		3 1 7 1 1 7	ACYMBZ	SKYKTA	6	6.S.C 6.K.C 6.Y.V 6.K.c 6.T.C 6.A.V	2.0 1.5 1.3 1.1 1.75 0.8	skugda	0	s k u g d a
544	81_tail	TAIL	Dorasque	Dorasque	dug	dug		2371		d u g	294		1220		1 7 1	AXN	TYK	13	13.T.C 13.Y.V 13.K.c	2.0 1.5 0.8	dug	0	d u g -
545	81_tail	TAIL	SanBlasKuna	San Blas Kuna	punnu	punnu		2379		p u n u	297		1220		1 7 4 7	AXBZ	PYNY	23	23.P.C 23.Y.V 23.N.C 23.Y.V	2.0 1.5 1.75 0.8	punu	0	p u n u
546	81_tail	TAIL	Cogui	Cogui	'nugi	'nugi		2364		'n/n u g i	294		1220		4 7 1 7	AXBZ	NYKI	12	12.N.C 12.Y.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'n/nugi	0	- 'n/n u g i
547	81_tail	TAIL	Arhuaco	Arhuaco	'dʒoʔo	'dʒoʔo		2363		'd/d ʒ o ʔ o	294		1220		1 3 7 1 7	ACXBZ	TSUHU	1	1.T.C 1.S.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.5 1.75 0.8	'd/dʒoʔo	0	'd/d ʒ o ʔ - - o
548	81_tail	TAIL	Malayo	Malayo	duʃkɨna	duʃkɨna		2374		d u ʃ k ɨ n a	294		1220		1 7 3 1 7 4 7	AXMBYBZ	TYSKINA	16	16.T.C 16.Y.V 16.S.c 16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	duʃkɨna	0	d u ʃ k ɨ n a
549	81_tail	TAIL	Chimila	Chimila	bukɾa	bukɾa		2370		b u k ɾ a	297		1220		1 7 1 5 7	AXBCZ	PYKRA	11	11.P.C 11.Y.V 11.K.C 11.R.C 11.A.V	2.0 1.5 1.75 1.5 0.8	bukɾa	0	b u k ɾ a
550	81_tail	TAIL	Chibcha	Chibcha	suhuka	suhuka		2363		s u h u k a	294		1220		3 7 3 7 1 7	AXBYBZ	SYHYKA	10	10.S.C 10.Y.V 10.H.C 10.Y.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	suhuka	0	- s u h u k a
